Id,SalePrice
1552,156591.29931372323
1553,125914.41850174585
1554,116144.71860718158
1555,135111.5220419452
1556,48747.23569767497
1557,86764.6049577306
1558,118985.0119735037
1559,69703.0667855206
1560,148596.80338053836
1561,91247.73962108088
1562,135772.38559035116
1563,130602.47726284407
1564,147593.72529368472
1565,164670.4388185399
1566,236934.6187857731
1567,84566.41686823548
1568,225855.05309315975
1569,152987.32469421052
1570,136613.98842721368
1571,88278.57260623731
1572,132089.58766469092
1573,260782.75806445436
1574,148390.7344390324
1575,225807.2958716437
1576,238735.43867141372
1577,181745.57685134927
1578,169576.0382085051
1579,121943.21875480562
1580,189509.666805015
1581,144007.91815283257
1582,134987.8248186413
1583,274009.17691591964
1584,222738.5953396555
1585,150772.05895200706
1586,57963.85936884339
1587,105691.95808862787
1588,153697.5971275768
1589,102012.07581150817
1590,133692.22612337826
1591,64886.78113544881
1592,123544.2671893069
1593,138300.0197498331
1594,127284.0707478219
1595,99808.66788981041
1596,231952.24443316588
1597,190927.0986449058
1598,205265.3207526158
1599,199668.06375106814
1600,189376.4158765993
1601,23702.41406061733
1602,136872.94181644302
1603,72282.24272398159
1604,256191.3331821815
1605,250064.53989312152
1606,166087.5505094457
1607,183551.06435599556
1608,214030.46334224468
1609,185862.54240799948
1610,139402.6805430532
1611,157263.80169813943
1612,184917.7929760329
1613,157306.4575191429
1614,138036.80806143448
1615,70677.89692895922
1616,58893.639013380205
1617,85151.08541028526
1618,130197.8834500658
1619,148215.59779627656
1620,189478.94308898528
1621,135386.89014503793
1622,156339.18120208103
1623,272298.0805350079
1624,222505.97947189686
1625,113838.81707776661
1626,172812.33189485548
1627,179947.3494466205
1628,285974.1942894594
1629,182546.73068046343
1630,325525.63296313025
1631,215427.2347329747
1632,231269.89050924638
1633,195365.4474112231
1634,187606.9279480672
1635,179604.41234330676
1636,147384.75967809797
1637,174189.5268817934
1638,185757.10065889268
1639,178310.44308090405
1640,234679.4443548022
1641,184361.09658585154
1642,260394.1462882877
1643,205952.82120724267
1644,228695.38406292553
1645,200708.95299510844
1646,167677.30439420787
1647,170824.30261032862
1648,131650.34604427966
1649,111518.34498011965
1650,102956.93376731321
1651,112875.08492506217
1652,117774.21934002332
1653,116002.21095110297
1654,157724.01362874228
1655,150564.5163454831
1656,149211.07449125807
1657,157670.13798759208
1658,160804.49417197195
1659,122883.76666512692
1660,154502.82921519637
1661,419053.1958386388
1662,369222.57609708287
1663,371887.4516228548
1664,438211.5092160553
1665,322081.49315168936
1666,328713.34236336674
1667,338679.54411411687
1668,357455.3236469695
1669,323905.8141671504
1670,352682.36551327305
1671,244430.56069015822
1672,392948.5555420497
1673,279655.85038728477
1674,244106.56668756873
1675,208649.9860146923
1676,214544.9745823085
1677,219753.60662945057
1678,429674.04102410877
1679,372850.5452467735
1680,337196.8169360576
1681,297082.3280972736
1682,310174.03393961256
1683,199853.43249115988
1684,188566.31273707733
1685,186940.554008255
1686,186552.3440071402
1687,192709.86766374862
1688,193577.34117253384
1689,212650.4417873387
1690,205008.31031547335
1691,197225.9840236208
1692,275151.30085491785
1693,206128.28725124948
1694,181697.40773287255
1695,177923.41734538003
1696,270111.6620989569
1697,183663.095924045
1698,304387.7392910136
1699,301167.5903875651
1700,230993.05258980388
1701,253419.49721694607
1702,247445.7523185967
1703,233208.3987002602
1704,264042.9032466123
1705,256279.62767600437
1706,399729.6981264787
1707,214536.67686072053
1708,196909.83185457572
1709,253095.4190910295
1710,215855.04735070578
1711,279499.9934436676
1712,239711.08214260195
1713,271686.5444732086
1714,217373.04729012604
1715,209313.7639503094
1716,173691.65165410243
1717,187116.89797438844
1718,110070.62408099596
1719,225924.96248139377
1720,252747.6134040075
1721,175970.10750110444
1722,104139.65358027775
1723,159546.10171216188
1724,211869.99052840125
1725,242818.7123142072
1726,189368.11742040902
1727,165693.87870218608
1728,190989.59642305717
1729,161651.35469726467
1730,160450.10108649122
1731,127420.4624811988
1732,119380.78281476762
1733,111396.49429140482
1734,113699.43637511974
1735,135640.29385066446
1736,81636.66448830237
1737,291308.8394136493
1738,212593.1604600602
1739,274453.8769966996
1740,212892.07158275708
1741,194616.8546173288
1742,190661.30754549033
1743,196302.27967911353
1744,307301.93594953336
1745,210635.5314492428
1746,214303.25312586027
1747,249058.557328129
1748,207646.03123350412
1749,153268.15395887604
1750,132934.03562114693
1751,245750.01143678935
1752,104529.333247409
1753,154646.7775989116
1754,192097.10882847817
1755,184977.24967459613
1756,114227.15749701491
1757,104574.91830496574
1758,154259.251806449
1759,173390.74916187182
1760,162375.27551685457
1761,143617.88427794268
1762,178556.91390548414
1763,196100.6390542701
1764,115195.8978485509
1765,172631.2535458789
1766,174037.56009421698
1767,194461.72891699773
1768,132900.20599697315
1769,164301.6508926363
1770,153516.9226186849
1771,117046.5390132357
1772,147547.91973896636
1773,107253.87857654398
1774,171119.9971580624
1775,131494.57642225057
1776,124054.85183474523
1777,104204.96093593056
1778,149216.7313539175
1779,145172.7480716979
1780,182239.05924841255
1781,123010.92903332307
1782,60413.1185315935
1783,153037.72688632846
1784,98559.3261200206
1785,126006.9760225344
1786,153101.7065585644
1787,170576.93045523387
1788,3679.689731012477
1789,96433.10433438917
1790,76729.33898274948
1791,207226.02616390146
1792,147149.88388613038
1793,132329.26612217887
1794,178954.39967129484
1795,130807.94089649935
1796,128147.83758876187
1797,123021.58559535423
1798,115822.66405885217
1799,94092.83687131578
1800,131008.57255888046
1801,113099.41784790345
1802,117743.73913168187
1803,166577.7648255802
1804,108276.06279981988
1805,139380.1049149108
1806,119515.19359160798
1807,155275.50811976858
1808,118506.05273453852
1809,94496.37603557241
1810,137295.35397565275
1811,40016.83744687695
1812,79391.66691703079
1813,122367.79716127663
1814,85947.02765767249
1815,13609.383416430413
1816,87134.26801482508
1817,125286.37769635435
1818,181883.15555030882
1819,139703.5660057184
1820,23229.18392463497
1821,85217.1731933988
1822,163546.46293781872
1823,28053.16037397986
1824,136531.2995976908
1825,144391.60731618846
1826,100591.09370666559
1827,89782.63838723897
1828,114753.27148850713
1829,152377.3774213531
1830,143157.65421308525
1831,160404.09677204955
1832,66476.47096112846
1833,147227.06403479012
1834,133954.1528266298
1835,85149.58211492847
1836,126034.32554600912
1837,38005.76739617018
1838,115443.66375163426
1839,100265.53107810343
1840,127269.32995747268
1841,121923.8565014482
1842,124080.26172825698
1843,115560.74246503104
1844,148407.90071326066
1845,160466.23553821095
1846,167552.40584239765
1847,180693.77394809696
1848,26813.20211786867
1849,114549.68668367386
1850,119955.06585560713
1851,150013.40059710076
1852,118436.86751031093
1853,137455.77056580503
1854,168860.38010770534
1855,177887.9941303633
1856,232956.04407765614
1857,175128.2604946743
1858,145199.7810353532
1859,130612.42337544808
1860,137134.804022853
1861,129693.14213617146
1862,315042.62250849616
1863,302298.95790373563
1864,302311.6173358752
1865,364300.9050965614
1866,356290.8236518416
1867,230318.2509905008
1868,293607.14982881106
1869,213355.60483791385
1870,230803.11664803632
1871,271151.04276231164
1872,183197.5200559633
1873,231228.9428207113
1874,123281.274105393
1875,218000.1630639495
1876,188320.4943257126
1877,202456.58585039093
1878,197465.71331746975
1879,118938.65372172162
1880,121004.72688883194
1881,249627.51062092185
1882,242545.90025342378
1883,182855.83540995125
1884,204093.96794013062
1885,242165.6434788665
1886,285351.81177157856
1887,215267.41782068176
1888,251609.36844573275
1889,168674.3943460083
1890,103038.73614902224
1891,124686.27239370183
1892,91271.56358233104
1893,152200.3420933152
1894,93215.24952694825
1895,146997.52424839005
1896,139366.7604293259
1897,90655.01291494688
1898,113131.17395019326
1899,165012.2660919407
1900,146414.09789947895
1901,183034.45429861094
1902,146774.8722131587
1903,231018.73948484595
1904,132583.38054626103
1905,171594.77652566932
1906,163371.62258581104
1907,198439.7216054699
1908,118489.21953052143
1909,150069.53975508624
1910,125824.7007659196
1911,211979.40150641504
1912,298948.04713559174
1913,173713.41283741372
1914,44386.535260649165
1915,316248.6905748734
1916,66212.126323207
1917,242214.2499414116
1918,135353.3668511847
1919,174626.83659856694
1920,152387.8560749004
1921,365372.91543347295
1922,336871.34649239643
1923,215481.43648760312
1924,238259.13767787433
1925,204688.2571081175
1926,371786.1947918714
1927,117818.36058467101
1928,167939.4626352489
1929,99684.7336113794
1930,140403.36220619595
1931,133901.15421603154
1932,127117.12856534918
1933,191225.6959387706
1934,179650.74832530486
1935,158312.58062966293
1936,200310.04387987932
1937,188633.96509677332
1938,174284.47890081594
1939,263124.5144607313
1940,205687.86785985518
1941,158389.86648103112
1942,183734.86535111352
1943,230035.55805350214
1944,353159.3739455115
1945,377480.96566585155
1946,174255.34359080004
1947,328375.53113638505
1948,176601.53459783393
1949,261731.77295488858
1950,192363.7569863885
1951,266814.96834100306
1952,204232.00920761682
1953,188790.30374546399
1954,208557.43304246105
1955,127544.6427935001
1956,299475.57697831845
1957,163400.09458970124
1958,298482.1945599857
1959,149478.89717264805
1960,93279.11721329606
1961,119077.45561303778
1962,102156.4749107731
1963,111660.1710364588
1964,116593.30796016163
1965,145529.9253864848
1966,147226.18938457404
1967,295294.22951557755
1968,397250.6592922953
1969,378202.3844383571
1970,383531.84858197335
1971,433831.9003324141
1972,360249.63078651077
1973,284898.32481239387
1974,335063.38515870296
1975,435486.8136956458
1976,278728.0039249893
1977,360627.2807338297
1978,327509.40993896546
1979,332685.22944553033
1980,186764.7825422251
1981,364754.92504575476
1982,220363.10955477925
1983,210754.47228123865
1984,196248.8426279851
1985,243373.78546169726
1986,215133.3609802587
1987,193141.12308883836
1988,177894.8448607434
1989,200133.96199613338
1990,212176.36903079526
1991,230146.63274080784
1992,239685.88159348434
1993,172921.9634535681
1994,239476.65994196365
1995,181021.4570128529
1996,277749.321724736
1997,317649.44117919134
1998,279294.18293984304
1999,276022.60099450964
2000,288419.3071281771
2001,265913.41795528657
2002,245703.28039944844
2003,246773.37294644496
2004,285680.36641482415
2005,219666.56514966345
2006,217243.92906120743
2007,243162.48726573956
2008,208981.07184681392
2009,211799.92798613623
2010,203428.33517503296
2011,125141.18522281502
2012,185182.9600948218
2013,180321.2576728926
2014,192197.2592596061
2015,236389.8841286566
2016,198305.53403814833
2017,203540.02454608402
2018,132967.61509748362
2019,121972.73933762658
2020,90828.97033176581
2021,96225.8862690259
2022,182159.58317102055
2023,143000.23470577816
2024,252849.83388759973
2025,334037.67628189054
2026,184515.0123726557
2027,168450.99422854368
2028,168847.60715657624
2029,172611.5218591222
2030,284842.3298798567
2031,261012.71620472215
2032,291531.2389545747
2033,278801.44956276484
2034,202201.33126098415
2035,223051.19957118918
2036,223092.0119645329
2037,244107.49925372796
2038,333045.14368138165
2039,256503.21247198476
2040,338420.2305248395
2041,291429.89745558123
2042,200266.0646897278
2043,180167.39159170253
2044,183115.52541247645
2045,207208.51846544567
2046,165475.34141207914
2047,121505.77165156364
2048,150105.80177219003
2049,143464.40531351668
2050,177446.45815864977
2051,102253.94956578656
2052,113355.28049473184
2053,145739.02979169128
2054,69143.97492009366
2055,142813.56309927494
2056,139562.9916268221
2057,97882.16718871034
2058,216660.60074513976
2059,127537.1836017374
2060,156533.6481409626
2061,167350.59639609928
2062,116831.27460644717
2063,114583.56212961825
2064,123438.91063873435
2065,120777.52109037651
2066,176513.60080199008
2067,133720.79303240535
2068,158189.34140547388
2069,55596.15084981521
2070,101689.27678591863
2071,83934.36786643828
2072,169188.2600862927
2073,121605.39395930266
2074,177054.90522680045
2075,155401.5577901531
2076,109484.72664950462
2077,141526.57729231133
2078,115423.06523184781
2079,143408.0092025535
2080,96956.37321925443
2081,137904.07572191476
2082,83890.92658420226
2083,165075.54819127187
2084,93587.6597652657
2085,112184.426782125
2086,93006.92220487594
2087,108282.20883095491
2088,94117.57729093508
2089,77153.12758781429
2090,129736.1305500273
2091,77391.32130790748
2092,138118.12783564202
2093,115459.06484807626
2094,95784.2598818461
2095,170594.70431570493
2096,66008.82346502566
2097,76019.50100873319
2098,157145.14581653802
2099,5922.677294053137
2100,52350.10337109705
2101,119155.00458158986
2102,118293.51211171577
2103,92770.3337807416
2104,153224.322162365
2105,110169.5085383356
2106,60121.54526350617
2107,205397.1653776345
2108,91122.3062438593
2109,83991.98889333913
2110,118687.57715919889
2111,140830.90864200468
2112,151063.69491317717
2113,110228.69154907843
2114,102669.50278678429
2115,161251.81165089874
2116,113768.78656346722
2117,148119.9080338289
2118,135805.59158248882
2119,85766.98099172032
2120,113337.92926018282
2121,82193.76968354807
2122,87830.71308364114
2123,75003.7172504079
2124,205881.70833549672
2125,125071.0822933347
2126,184713.6256466916
2127,148170.9076643485
2128,121292.73711852601
2129,106341.06809398191
2130,121361.27733337658
2131,160258.83342156128
2132,107820.04021412316
2133,120007.1312889037
2134,116000.27800324924
2135,114654.85663414575
2136,22410.22650961764
2137,98160.6542048838
2138,116961.09558545193
2139,157791.3066669006
2140,142169.46888219996
2141,159576.2864889292
2142,129920.43116413851
2143,145715.20003359483
2144,107933.30378103226
2145,127071.07568715067
2146,180440.6638445064
2147,170833.974882766
2148,156500.15657142096
2149,153002.9195101541
2150,223202.4728773198
2151,132174.48336917633
2152,161063.41333338854
2153,170100.54660886832
2154,67476.38276359519
2155,143981.0016553143
2156,227005.10355025134
2157,229737.48183994516
2158,259151.13855414887
2159,235775.93012976
2160,191569.81153504254
2161,242310.5542445652
2162,360856.82849913766
2163,369565.1178880809
2164,282001.62843270187
2165,201181.5045206545
2166,141603.699023163
2167,218326.45103150405
2168,187700.9002937216
2169,205621.77706894072
2170,219416.9894818316
2171,153258.52348981233
2172,135093.42729972056
2173,180523.11307316757
2174,216929.71777447057
2175,282873.7698811564
2176,327631.72176241514
2177,252483.52270717316
2178,221040.40808027974
2179,151894.15678012747
2180,202473.77037988452
2181,199192.37442087132
2182,216711.41589660096
2183,197223.45366289897
2184,114251.80852176751
2185,112842.80684936071
2186,137365.06335607695
2187,173946.5286037491
2188,160275.32641140657
2189,301309.72887183755
2190,42722.509133359854
2191,35022.04953929139
2192,57679.541990780795
2193,117328.39452791274
2194,81117.50339236
2195,90121.59822685868
2196,108272.3780879144
2197,117585.87066996182
2198,148609.1767274684
2199,188970.56747586944
2200,142009.39464984066
2201,155581.87507397577
2202,205024.7947690776
2203,155125.5943332162
2204,176775.52927009884
2205,123996.0692603008
2206,120413.93824132599
2207,186931.62979445994
2208,247237.18208801816
2209,230190.4462684265
2210,130612.73386382751
2211,120549.45628011957
2212,126366.90764099645
2213,83271.8821978835
2214,138447.31216774374
2215,100683.70160836316
2216,139751.99264762603
2217,41270.34792780125
2218,35210.823272049514
2219,61518.12746270069
2220,64421.431182211236
2221,316976.35977564147
2222,284306.5458423407
2223,311755.59943050024
2224,228292.0465757032
2225,127622.06789145811
2226,169091.42890635447
2227,220351.8633409944
2228,292649.015044744
2229,247013.99810896826
2230,147635.35513904755
2231,222044.8447130609
2232,171991.63370689296
2233,196044.4275148819
2234,257805.70967096314
2235,244361.50320889498
2236,243093.88655869348
2237,311191.15856618993
2238,209382.30487558353
2239,74946.36256679235
2240,172090.9322140212
2241,142981.747071937
2242,120639.89466744724
2243,115569.30704781022
2244,101720.94934892452
2245,120699.92248487938
2246,132707.42379440262
2247,106667.5171602739
2248,116858.78101040662
2249,108743.9279562776
2250,116426.22680889443
2251,177789.66411455208
2252,172079.7664445971
2253,162177.31488337915
2254,180472.65486326796
2255,178636.0430896374
2256,184519.00131557247
2257,206428.77288841084
2258,153150.69962518718
2259,179604.86073829554
2260,166271.53435619245
2261,211145.7303964433
2262,225450.85038083303
2263,363985.77925019135
2264,401986.5812031182
2265,172625.9099794117
2266,306371.14875512937
2267,347348.7851788372
2268,377539.5281457559
2269,161930.19560731086
2270,194115.51177793092
2271,204069.00927408598
2272,211557.63479541137
2273,151664.17685571266
2274,183186.03888051506
2275,180561.15937552415
2276,218685.37132625576
2277,192895.71203653107
2278,153470.4009903882
2279,134534.66597655468
2280,75192.80747785256
2281,181063.5381208866
2282,201805.32726597798
2283,120886.87166217805
2284,144653.26070925043
2285,136952.88234812723
2286,109572.54714080715
2287,380151.23811632546
2288,283890.546677253
2289,318703.84844732215
2290,412667.8353611266
2291,340234.64986529277
2292,400127.1010092221
2293,430868.84955788666
2294,381331.61017716356
2295,457347.8580881989
2296,247709.3343625294
2297,369561.4181095847
2298,355060.9287102084
2299,348401.0846616253
2300,319327.23475186026
2301,338615.57934527565
2302,252911.93656437728
2303,236325.45396356288
2304,245718.84635785554
2305,214567.67286968057
2306,205060.96514264296
2307,214970.54509290677
2308,254938.4207763553
2309,314892.13740282884
2310,219590.11400112
2311,221110.7165692551
2312,181388.70326607893
2313,177091.91972136605
2314,181799.0914747178
2315,189250.53696234192
2316,216786.86654016984
2317,190337.5525712185
2318,190068.99370711308
2319,189060.89324083505
2320,177215.058233461
2321,263939.0089916878
2322,193541.21503222265
2323,226983.54219993198
2324,198981.84128804988
2325,219048.07105384237
2326,183754.6666373472
2327,197913.31432806235
2328,225885.31354596937
2329,189166.34326653063
2330,181081.69754608785
2331,309153.9402159825
2332,358714.5827138436
2333,287314.9653912257
2334,239734.55056650483
2335,264485.52067634923
2336,286292.7401267119
2337,177209.8422453749
2338,238036.412053876
2339,214078.86139395388
2340,389348.7567684195
2341,192131.12260909687
2342,227209.79830069648
2343,220113.28045094816
2344,217532.29974444583
2345,224772.11698191374
2346,211724.73940143274
2347,192689.01533346198
2348,245717.7733806913
2349,191269.99525011607
2350,316280.5547582089
2351,264667.9157344338
2352,244365.95967976522
2353,256400.82185474274
2354,116464.11289018704
2355,129910.39054322048
2356,157789.72253060364
2357,189887.99118208568
2358,212334.08951884756
2359,144009.55842966342
2360,101412.90049554444
2361,142023.28955332487
2362,250059.44783320578
2363,170306.87780073352
2364,181499.94963720397
2365,229149.8624040226
2366,205931.96942989898
2367,226523.7386042202
2368,234954.62503618575
2369,224575.65333112917
2370,173470.80153344653
2371,175144.61513538202
2372,182272.46156898214
2373,276627.6348101239
2374,307313.34922262095
2375,248896.49171435524
2376,280675.8652810082
2377,308219.535400248
2378,163769.86179451688
2379,216313.0480473475
2380,161415.32680659302
2381,162065.93398105784
2382,208984.01154307535
2383,190403.48707499716
2384,234847.2601632215
2385,177107.38287524926
2386,133179.4559132966
2387,120000.66484821463
2388,107006.09768275947
2389,143250.28591286606
2390,179607.26497649803
2391,135999.59127696024
2392,96332.76685586093
2393,187246.32706611484
2394,163028.81098734247
2395,199860.34199867293
2396,135647.9927283973
2397,194581.86835672078
2398,112926.28734265416
2399,18544.142630088463
2400,24307.336922781455
2401,109790.94554475292
2402,129696.64377900024
2403,148894.79065069012
2404,139955.29887284126
2405,163375.8158924096
2406,131247.20629223407
2407,128291.90290585658
2408,119812.68869312525
2409,115274.13748669703
2410,176584.20271636176
2411,120284.18461475278
2412,154846.02440155324
2413,123613.4853295875
2414,161479.1740097067
2415,146239.7668871151
2416,132236.34076994885
2417,134334.8616518514
2418,122178.48860596071
2419,124500.48198255867
2420,120346.92193568808
2421,141128.70422725283
2422,99028.84466088274
2423,108679.88173709264
2424,137710.7427233253
2425,222918.45661676896
2426,150177.26048067215
2427,111174.84129687429
2428,200116.8780154742
2429,83036.59812973144
2430,133771.7425510825
2431,114210.00407263695
2432,144240.67222972168
2433,131251.96985888772
2434,135768.88699304883
2435,155378.4163650907
2436,88136.78216498025
2437,105331.59053983753
2438,113335.52097506699
2439,91705.55735378519
2440,124708.6180616738
2441,86525.85798377995
2442,77560.42405737334
2443,125593.16331602732
2444,108245.16940870094
2445,65108.510236965245
2446,113730.76014755183
2447,193173.75726703642
2448,123957.63978726557
2449,104758.35673940775
2450,151123.35692323348
2451,91605.02536736782
2452,215895.69730445725
2453,55863.93126110869
2454,106325.36064043218
2455,111873.82193899169
2456,122548.83709909748
2457,136209.8061873229
2458,131644.10465046932
2459,97052.11118562214
2460,146976.1560624034
2461,124875.15875031307
2462,123755.01371061674
2463,141731.54634863915
2464,177795.2212071309
2465,154417.5301431269
2466,138094.2390956784
2467,136737.1880222832
2468,106637.89114663076
2469,104057.92367933513
2470,202054.70846493778
2471,187172.00895824112
2472,154701.83863474196
2473,109228.75892223493
2474,64966.12365965676
2475,224517.6204424109
2476,105507.17984415386
2477,103810.22718054347
2478,156213.3302774483
2479,111143.7450408174
2480,165288.14398459528
2481,142560.57744183263
2482,126861.4311686724
2483,114126.00712536802
2484,127650.05153336104
2485,113012.590167525
2486,146434.63776853663
2487,215016.90528276633
2488,182679.47398364852
2489,171071.6740962937
2490,161193.65013622592
2491,75437.12086036176
2492,169549.5763021804
2493,170730.04937596794
2494,157063.2979191183
2495,74141.76974136129
2496,208877.10549157942
2497,165103.89153211654
2498,98964.7463363006
2499,86029.26646874694
2500,109773.84739033635
2501,140094.54512873286
2502,148644.1067770983
2503,77820.7220194288
2504,180657.09265327782
2505,247709.9258618123
2506,257791.60429981656
2507,275018.129136644
2508,260160.97728336637
2509,228961.40790609914
2510,209617.2630080738
2511,177157.37419227662
2512,220315.2867798104
2513,230401.93609812955
2514,258062.05633383233
2515,152812.55110357105
2516,173484.56694614902
2517,142342.86748385287
2518,148525.8539138396
2519,262761.8344434492
2520,240966.02253074653
2521,192935.3759181306
2522,218048.12682787786
2523,119456.570718884
2524,146521.19088863776
2525,137442.9802457205
2526,144484.3411622563
2527,132021.60520353934
2528,141602.8483161522
2529,157221.31710172852
2530,117398.00608831178
2531,250805.6134334075
2532,222174.6744242104
2533,199141.27218869692
2534,249995.6329891823
2535,273177.15675424685
2536,234590.32048914247
2537,259442.38028002274
2538,193542.79971326218
2539,200791.13863769328
2540,180819.36801695958
2541,182611.05795211607
2542,172009.495889778
2543,117058.37418681695
2544,98834.79558323989
2545,139147.98466296314
2546,140040.99198866804
2547,156760.1472314198
2548,162053.43519927407
2549,146241.54785122437
2550,609723.8480792862
2551,134400.74661491736
2552,126238.40785933004
2553,46820.25923380352
2554,50654.329815190285
2555,118920.02726125944
2556,85438.00897850384
2557,80928.88659149542
2558,166635.68293099018
2559,139122.41218132174
2560,154819.8606676761
2561,150885.6921055055
2562,143058.94911879965
2563,143000.03496761568
2564,209524.2820696088
2565,159429.92650606827
2566,157328.08477770686
2567,122997.84578986975
2568,215078.44425568474
2569,222706.6008639653
2570,123737.279330705
2571,174715.73124266774
2572,181952.8272652418
2573,221236.05942249604
2574,258806.19949686236
2575,143963.72774187208
2576,94111.29105844827
2577,144399.13477929216
2578,48438.312856810866
2579,31103.465654428437
2580,80031.95135198455
2581,106789.72423581738
2582,117761.7671354152
2583,263053.7759314658
2584,179926.94907893857
2585,187757.70455966223
2586,215559.10743132126
2587,203872.80372494512
2588,133409.6121028218
2589,144788.10075118707
2590,228496.14433554967
2591,246119.28795068947
2592,210545.53829531503
2593,237901.94374914412
2594,170953.2048174971
2595,230377.50229173916
2596,300979.7899376762
2597,198024.13426771265
2598,274880.81170895405
2599,343125.0490802459
2600,159125.61913179015
2601,158168.49902771084
2602,83238.02312643208
2603,104839.72994278253
2604,59908.505117465465
2605,86999.83762412606
2606,143334.54581060878
2607,229653.10149404855
2608,211423.2655026043
2609,149342.6790612806
2610,83471.59147361384
2611,112996.12762450981
2612,153931.72957352988
2613,113430.83549134061
2614,105832.22701283601
2615,169744.00322577916
2616,148364.0267820987
2617,214597.49888792133
2618,265219.0191846185
2619,208834.34344777963
2620,192355.28150898943
2621,181687.00886203305
2622,178196.15656813185
2623,233563.89540378013
2624,289017.19828099187
2625,258273.20749272016
2626,155746.02014223888
2627,175072.04183585398
2628,435007.0730906478
2629,462195.6730040817
2630,360400.32301640016
2631,433761.148020723
2632,390847.12967253523
2633,296043.66257347877
2634,388920.90155206877
2635,167916.33370516953
2636,176557.79865436332
2637,232430.14845684764
2638,255454.62070675846
2639,189407.72144892282
2640,152026.6714575977
2641,103264.32504827097
2642,203814.58593282136
2643,129064.26631959036
2644,127730.22412465054
2645,112263.19714253247
2646,108434.90006190675
2647,124314.95111958912
2648,136139.96640837422
2649,143889.54453272012
2650,136687.10728478883
2651,147398.35496381932
2652,377457.71165842644
2653,244484.6279752908
2654,264729.4758617751
2655,385175.27197198186
2656,335171.6218527752
2657,349250.1131836615
2658,316072.61536709045
2659,320790.22176571283
2660,352651.20183625654
2661,347580.9125874854
2662,373557.8157866157
2663,262421.0104503655
2664,305263.10309685825
2665,343446.1999845868
2666,303792.4607900937
2667,185208.8345591672
2668,195024.08673423584
2669,191132.26628097985
2670,279454.0075822336
2671,198295.02849468766
2672,213008.44511121354
2673,211504.34215377364
2674,196732.39409330016
2675,202964.84487440053
2676,204703.83687632208
2677,191347.94096298315
2678,267296.96056877665
2679,256138.48182418372
2680,270139.72591330897
2681,390836.7604156531
2682,291105.5730301667
2683,444677.4789110024
2684,306873.5266673907
2685,289276.6176412019
2686,238282.2483165641
2687,290790.1036289988
2688,194833.4323316801
2689,209250.28291549537
2690,360777.89534897404
2691,185586.5331930665
2692,134134.16587562222
2693,205870.2071861642
2694,127061.20313785537
2695,195000.60661242018
2696,186420.77681832138
2697,183315.93937879545
2698,209628.61749989795
2699,183525.19363198752
2700,163108.65891514925
2701,159531.0593957522
2702,128097.4849644638
2703,139503.17571835668
2704,161934.4019478473
2705,125502.24813376149
2706,96409.10879652484
2707,132460.41583820785
2708,131519.08750248083
2709,84264.32348553445
2710,131395.06108282477
2711,300689.6581406164
2712,364114.4203977005
2713,171812.07041751646
2714,162909.13427160855
2715,184677.92431853904
2716,164603.8413247124
2717,183673.0367266694
2718,205617.8765085778
2719,143070.4669146508
2720,186974.72417856017
2721,115943.63180115086
2722,146608.1731274863
2723,147605.53872941434
2724,112004.97402479286
2725,118759.09641989516
2726,124167.83744159243
2727,180315.08407303138
2728,184204.30643441796
2729,138580.45954908367
2730,131265.27675001055
2731,128226.40785099016
2732,126506.17835381458
2733,165925.6266232221
2734,130685.23956478166
